id|name|has_tono_records|video_id|type_id|version|creation_began|creation_finished|offset|duration|location
624501|NM2011 - Jaren Hornm.forening|f|624501|2|1|2011-09-05 18:42:36.340546||0|1739.12|http://frontend.frikanalen.tv/media/5616/broadcast/5616_ce533469fb2641678d4c5ae3dfcc710c.avi
624503|Årsmøte 2011 - Intro 5080|f|624503|2|1|2011-09-05 18:42:36.340546||0|1118.24|http://frontend.frikanalen.tv/media/5628/broadcast/5628_64326d405c454bc78b967b59c9aa23db.avi
624504|Empo tv - del 51|f|624504|2|1|2011-09-05 18:42:36.340546||0|899|http://frontend.frikanalen.tv/media/5594/broadcast/5594_72b3cf31fc2f41a18ff544ce967dba26.avi
624507|Årsmøte 2011 - Musikk-korps|f|624507|2|1|2011-09-05 18:42:36.340546||0|1205.52|http://frontend.frikanalen.tv/media/5629/broadcast/5629_53b177e347434472801d16e974c6d722.avi
624511|Empo tv - del 52|f|624511|2|1|2011-09-05 18:42:36.340546||0|867.68|http://frontend.frikanalen.tv/media/5597/broadcast/5597_f76bf39a694a4fabb3b606c656123c34.avi
624512|Empo tv - del 53|f|624512|2|1|2011-09-05 18:42:36.340546||0|864.4|http://frontend.frikanalen.tv/media/5598/broadcast/5598_0ef99d8e34d6411688fb360f0cbba524.avi
624513|NM2011 - Sørum Musikklag|f|624513|2|1|2011-09-05 18:42:36.340546||0|1704.09|http://frontend.frikanalen.tv/media/5632/broadcast/5632_006beb0cd94a4c34bd4ae8b78f16b1bf.avi
624517|NM2011 - Krohnengen Brassband|f|624517|2|1|2011-09-05 18:42:36.340546||0|1666.16|http://frontend.frikanalen.tv/media/5673/broadcast/5673_53faf73ccbb64b8ca66d1b626a5497fe.avi
624518|NM2011 - Sandefjord Brass Symposium|f|624518|2|1|2011-09-05 18:42:36.340546||0|1726.53|http://frontend.frikanalen.tv/media/5674/broadcast/5674_3e8f59e4e6c34769bbdf695a16eda1b7.avi
624519|NM2011 - Stavanger Brassband|f|624519|2|1|2011-09-05 18:42:36.340546||0|1726.53|http://frontend.frikanalen.tv/media/5675/broadcast/5675_28e822b1edfa4267a3fec292520cd269.avi
624520|NM2011 - Manger Musikklag|f|624520|2|1|2011-09-05 18:42:36.340546||0|1687.8|http://frontend.frikanalen.tv/media/5676/broadcast/5676_435b7f7eb49c4967a445cfa46eab70a5.avi
624521|NM2011 - Sola Brassband|f|624521|2|1|2011-09-05 18:42:36.340546||0|1737.81|http://frontend.frikanalen.tv/media/5678/broadcast/5678_25aac2eda55a459182b9aee06bfd0250.avi
624522|NM2011 - Eikanger-Bjørsvik M.|f|624522|2|1|2011-09-05 18:42:36.340546||0|1703.98|http://frontend.frikanalen.tv/media/5677/broadcast/5677_d50085797ebc4871aa837d8019631908.avi
624523|NM2011 - Oslofjord Brass|f|624523|2|1|2011-09-05 18:42:36.340546||0|1740.05|http://frontend.frikanalen.tv/media/5679/broadcast/5679_994b54785c8947e2a467042a8ba6ef9d.avi
624524|17.mai|f|624524|2|1|2011-09-05 18:42:36.340546||0|44.36|http://frontend.frikanalen.tv/media/5680/broadcast/5680_51acfa12f3dc485a937c9bda2c40bd13.avi
624537|Empo tv - del 54|f|624537|2|1|2011-09-05 18:42:36.340546||0|899.96|http://frontend.frikanalen.tv/media/5682/broadcast/5682_7641c24db00b48c58373367ad9e352dd.avi
624544|Dagen derpå|f|624544|2|1|2011-09-05 18:42:36.340546||0|1740.04|http://frontend.frikanalen.tv/media/5714/broadcast/5714_ab4100e44cfa47caac5a4d4c2999f3d6.avi
624552|Empo tv - del 55|f|624552|2|1|2011-09-05 18:42:36.340546||0|900.04|http://frontend.frikanalen.tv/media/5683/broadcast/5683_56e1c82a810a441390d61fc2d287bb9f.avi
624563|ForgeRock|f|624563|2|1|2011-09-05 18:42:36.340546||0|3044.68|http://frontend.frikanalen.tv/media/5732/broadcast/5732_f39d0bc73d384dc1b14912de54518284.avi
624564|Empo tv - del 56|f|624564|2|1|2011-09-05 18:42:36.340546||0|900|http://frontend.frikanalen.tv/media/5684/broadcast/5684_f7f415b6ac3447d08c9627d4d747e842.avi
