id|name|has_tono_records|video_id|type_id|version|creation_began|creation_finished|offset|duration|location
624748|God Søndag fra P7 - Trær i Bibelen (1) - Treet ved rennende bekker|f|624748|2|1|2012-02-08 11:00:46.010000+00:00||0|3465.64|http://frontend.frikanalen.tv/media/624748/broadcast/6014_233402c42e604671af85b6fd86132c16.avi
624707|God Søndag fra P7 - Evangeliske sanger på Sunnmøre - Kristi ambassadører|f|624707|2|1|2012-01-09 07:27:18.987000+00:00||0|3570.24|http://frontend.frikanalen.tv/media/624707/broadcast/5915_21f4283e32ef4007a936fb22d7e9eb3f.avi
624695|God Søndag fra P7 - Evangeliske sanger på Sunnmøre - Kristi brev|f|624695|2|1|2012-01-09 07:24:08.813000+00:00||0|3491.24|http://frontend.frikanalen.tv/media/624695/broadcast/5914_5d1ec338720344f0be275bcd05b88562.avi
624659|God Søndag fra P7 - Evangeliske sanger på Sunnmøre - Sang og musikkveld - del 2|f|624659|2|1|2011-11-17 08:30:23.713000+00:00||0|3565.4|http://frontend.frikanalen.tv/media/624659/broadcast/5834_19268cc01ff8437d8c7fbe04d6cb5835.avi
624642|God Søndag fra P7 - Evangeliske sanger på Sunnmøre - Sang og musikkveld - del1|f|624642|2|1|2011-11-17 08:23:43.477000+00:00||0|3573.12|http://frontend.frikanalen.tv/media/624642/broadcast/5833_703a5e9e63c34ba58fda6796762e3e5f.avi
624639|God Søndag fra P7 - Gi det videre (4)|f|624639|2|1|2011-11-17 08:19:36.817000+00:00||0|3504.72|http://frontend.frikanalen.tv/media/624639/broadcast/5832_3e2dc95c019c4d8ca944dec1c27dcb7a.avi
624629|God Søndag fra P7 - Gi det videre (3)|f|624629|2|1|2011-10-27 12:40:46.160000+00:00||0|3531.52|http://frontend.frikanalen.tv/media/624629/broadcast/5807_de7392c2789b4d77a567bbac3d8195b3.avi
624623|God Søndag fra P7 - Gi det videre (2)|f|624623|2|1|2011-10-21 05:46:31.420000+00:00||0|3586.44|http://frontend.frikanalen.tv/media/624623/broadcast/5804_2a6e7069111d4fac9b51e54ccf443efd.avi
624617|God Søndag fra P7 - Gi det videre (1)|f|624617|2|1|2011-10-21 05:42:16.090000+00:00||0|3560.32|http://frontend.frikanalen.tv/media/624617/broadcast/5803_f53c1654f9f44870ac100be760bcbd93.avi
624614|Empo tv - del 62|f|624614|2|1|2011-07-08 08:39:28.907000+00:00||0|751.52|http://frontend.frikanalen.tv/media/624614/broadcast/5691_40185a63008e42b6bf65fdb6c76acfa7.avi
624608|Empo tv - del 61|f|624608|2|1|2011-07-08 08:38:50.080000+00:00||0|892.96|http://frontend.frikanalen.tv/media/624608/broadcast/5690_4a7daabd27d0486685e0b197e6054df7.avi
624605|Empo tv - del 60|f|624605|2|1|2011-07-08 08:37:15.797000+00:00||0|889.44|http://frontend.frikanalen.tv/media/624605/broadcast/5689_232f3825b9434acd8ee943d68e5ff36a.avi
624597|God Søndag fra P7 - Kongens mann møter kongen|f|624597|2|1|2011-09-19 06:29:44.340000+00:00||0|3543.96|http://frontend.frikanalen.tv/media/624597/broadcast/5768_bc98a2e006344a679a15c2e2fefe3be5.avi
624568|God Søndag fra P7 - Den siste basun|f|624568|2|1|2011-09-02 13:07:59.880000+00:00||0|3595.16|http://frontend.frikanalen.tv/media/624568/broadcast/5734_feffc595341046e1b57831ae7fe04bc2.avi
624563|ForgeRock|f|624563|2|1|2011-08-29 12:45:45+00:00||0|3044.68|http://frontend.frikanalen.tv/media/624563/broadcast/5732_f39d0bc73d384dc1b14912de54518284.avi
624551|God Søndag fra P7 - Den første basun|f|624551|2|1|2011-08-23 06:43:27.010000+00:00||0|3491.88|http://frontend.frikanalen.tv/media/624551/broadcast/5721_4d011fc0b5b64d7c8f19d7208ca82c83.avi
624540|God Søndag fra P7 - Jesus - Mitt liv 1|f|624540|2|1|2011-08-11 06:28:13.457000+00:00||0|3466.16|http://frontend.frikanalen.tv/media/624540/broadcast/5702_1581cdf07f1e426aaf69d5c01a5f574d.avi
624539|God Søndag fra P7 - Bibelen - Guds Ord|f|624539|2|1|2011-08-11 06:26:16.733000+00:00||0|3586.72|http://frontend.frikanalen.tv/media/624539/broadcast/5701_44caa2ea668e492aaf2bf25f6f3be3b6.avi
624538|God Søndag fra P7 - Jesus - Mitt liv 2|f|624538|2|1|2011-08-11 06:30:05.413000+00:00||0|3537.64|http://frontend.frikanalen.tv/media/624538/broadcast/5703_bc05f203b6e3436989ee2d1de244ed75.avi
624537|Empo tv - del 54|f|624537|2|1|2011-07-08 08:19:49.870000+00:00||0|899.96|http://frontend.frikanalen.tv/media/624537/broadcast/5682_7641c24db00b48c58373367ad9e352dd.avi
624512|Empo tv - del 53|f|624512|2|1|2011-05-11 12:24:50.807000+00:00||0|864.4|http://frontend.frikanalen.tv/media/624512/broadcast/5598_0ef99d8e34d6411688fb360f0cbba524.avi
624511|Empo tv - del 52|f|624511|2|1|2011-05-11 12:23:04.757000+00:00||0|867.68|http://frontend.frikanalen.tv/media/624511/broadcast/5597_f76bf39a694a4fabb3b606c656123c34.avi
624505|God Søndag fra P7 - Kristen i endetiden (4) - Endetidsmenneske og endetidsmenigheten|f|624505|2|1|2011-06-06 05:46:16.010000+00:00||0|3511.24|http://frontend.frikanalen.tv/media/624505/broadcast/5625_70beb7ffafb74a84a3dcf2cebd8a0250.avi
624503|Frikanalen-årsmøte 2011 - Intro 5080|f|624503|2|1|2011-06-07 09:09:02+00:00||0|1118.24|http://frontend.frikanalen.tv/media/624503/broadcast/5628_64326d405c454bc78b967b59c9aa23db.avi
624502|God Søndag fra P7 - Kristen i endetiden (3) - Lidelse og kamp|f|624502|2|1|2011-06-06 05:55:16.437000+00:00||0|3585.32|http://frontend.frikanalen.tv/media/624502/broadcast/5627_e4fc316412b74ca4bfadec36bfa2aceb.avi
624493|FiksGataMi - historie og tekno|f|624493|2|1|2011-05-30 14:34:53+00:00||0|3308.8|http://frontend.frikanalen.tv/media/624493/broadcast/5617_44afc80d9e9d40e68154aea1ea5da24d.avi
624487|NM2011 - Alexander Brass Band|f|624487|2|1|2011-05-11 12:14:10.673000+00:00||0|785.0|http://frontend.frikanalen.tv/media/624487/broadcast/5595_bcd394f71d5a4ff8867eef9ba54afceb.avi
624477|Empo tv - del 48|f|624477|2|1|2011-05-10 12:23:41.817000+00:00||0|889.04|http://frontend.frikanalen.tv/media/624477/broadcast/5593_6ae3763dfd4947438b3f25c057636d1d.avi
624458|Empo tv - del 47|f|624458|2|1|2011-05-10 12:20:42.487000+00:00||0|879.16|http://frontend.frikanalen.tv/media/624458/broadcast/5592_d6a13ca89401470ea58bf7d4e2c5ea49.avi
624439|Empo tv - del 46|f|624439|2|1|2011-04-06 13:28:54.303000+00:00||0|887.04|http://frontend.frikanalen.tv/media/624439/broadcast/5499_7480cc955a714c009ca7823ff950d504.avi
624412|God Søndag fra P7 - Oppreist|f|624412|2|1|2011-04-14 06:09:31.853000+00:00||0|3600.68|http://frontend.frikanalen.tv/media/624412/broadcast/5520_cc0a1dc9fbb04a90a68193427b54f7c1.avi
624373|Empo tv - del 40|f|624373|2|1|2010-12-02 13:27:19.083000+00:00||0|897.76|http://frontend.frikanalen.tv/media/624373/broadcast/5032_95f969bcafaf434fb5aa8a84de5d3d97.avi
624358|Empo tv - del 39|f|624358|2|1|2010-12-02 13:06:32.167000+00:00||0|890.8|http://frontend.frikanalen.tv/media/624358/broadcast/5025_c27913a203404a56825458daef4f50e7.avi
624330|Empo tv - del 37|f|624330|2|1|2010-12-02 13:23:30.797000+00:00||0|878.72|http://frontend.frikanalen.tv/media/624330/broadcast/5030_e9580cac44a64094b08eaef6114ba5ba.avi
624327|God Søndag fra P7 - Brodden|f|624327|2|1|2011-02-28 12:22:41.193000+00:00||0|3552.0|http://frontend.frikanalen.tv/media/624327/broadcast/5382_c4c43f8dcd8d4fbeb89dbf3a974ce133.avi
624307|Empo tv - del 36|f|624307|2|1|2010-12-02 13:19:25.837000+00:00||0|895.36|http://frontend.frikanalen.tv/media/624307/broadcast/5028_80cd709e51dd4e87af807c0cb505a123.avi
624299|God Søndag fra P7 - Det er fullbrakt|f|624299|2|1|2010-12-27 12:05:02.903000+00:00||0|3599.68|http://frontend.frikanalen.tv/media/624299/broadcast/5132_5185309ef1ee4743afff209b5b798493.avi
624289|God Søndag fra P7 - Hvile|f|624289|2|1|2010-12-27 11:48:48.873000+00:00||0|3521.52|http://frontend.frikanalen.tv/media/624289/broadcast/5131_739ba44dd4b9403994d663de538123c2.avi
624285|Empo tv - del 35|f|624285|2|1|2010-12-02 13:14:00.367000+00:00||0|900.12|http://frontend.frikanalen.tv/media/624285/broadcast/5027_691bfdd1bb084899b2592bbec343b59e.avi
624275|Haiku, et OS basert på BeOS|f|624275|2|1|2011-02-12 21:27:00.263000+00:00||0|3616.5|http://frontend.frikanalen.tv/media/624275/broadcast/5323_f7ec4f44792d46b786b7e5af25e809fb.avi
624254|God Søndag fra P7 - Ingen som Jesus|f|624254|2|1|2010-12-27 11:40:00.033000+00:00||0|3599.6|http://frontend.frikanalen.tv/media/624254/broadcast/5130_6108811d03cf4210ad4f062e31d155e2.avi
624251|TED - Lær alle barn om mat|f|624251|2|1|2011-02-10 08:22:09+00:00||0|1218.72|http://frontend.frikanalen.tv/media/624251/broadcast/5288_0e015652fcc0441499ce3e4336b31f1b.avi
624250|TED - Verden trenger alle hjerner|f|624250|2|1|2011-02-08 15:30:14.220000+00:00||0|1179.54|http://frontend.frikanalen.tv/media/624250/broadcast/5284_a4d1c4a20a5f4b75857951364bf06eb7.avi
624244|Empo tv - del 34|f|624244|2|1|2010-12-02 13:08:17.123000+00:00||0|878.6|http://frontend.frikanalen.tv/media/624244/broadcast/5026_516e9c44bad149febb71ab012e65114d.avi
624221|TED - Den beste gaven jeg overlevde|f|624221|2|1|2011-02-02 08:10:02+00:00||0|193.44|http://frontend.frikanalen.tv/media/624221/broadcast/5249_6e4b2e8fa2c94a9aa88c6674ce9b7467.avi
624220|TED - Søt, sexy, godt, morsom|f|624220|2|1|2011-02-01 20:35:55.717000+00:00||0|464.16|http://frontend.frikanalen.tv/media/624220/broadcast/5248_66a885279aa545ae8f24f7663867d121.avi
624219|TED - Video på internett, innovasjon|f|624219|2|1|2011-02-01 19:47:03+00:00||0|1128.96|http://frontend.frikanalen.tv/media/624219/broadcast/5247_42af627c163243b8a8097d4b140ade55.avi
624218|Empo tv - del 33|f|624218|2|1|2010-12-02 13:21:52.230000+00:00||0|898.84|http://frontend.frikanalen.tv/media/624218/broadcast/5029_0645b1dcd32440f39c14b5a880462f0c.avi
624217|TED - Om hvordan bakterier snakker|f|624217|2|1|2011-02-01 14:23:28.513000+00:00||0|1086.98|http://frontend.frikanalen.tv/media/624217/broadcast/5245_5f001e496e374a8c8531fc8d74356bf1.avi
624216|TED - Carter Emmart demos a 3D atlas of the universe|f|624216|2|1|2011-02-01 14:27:16+00:00||0|413.2|http://frontend.frikanalen.tv/media/624216/broadcast/5246_a19aa2e9a5094c359aca61bd8cf3060d.avi
624210|TED - Aimee Mullins and her 12 pairs of legs|f|624210|2|1|2011-01-27 19:28:15+00:00||0|597.36|http://frontend.frikanalen.tv/media/624210/broadcast/5209_1e66ecdc12414813b00d3af3c9619082.avi
624209|TED - Nyhetene om nyhetene|f|624209|2|1|2011-01-27 20:15:25.203000+00:00||0|262.01|http://frontend.frikanalen.tv/media/624209/broadcast/5210_9d4801ac952f4a228b94626455a26d61.avi
624206|TED - Økonomisk realitetssjekk|f|624206|2|1|2011-01-26 10:59:51.450000+00:00||0|1218.72|http://frontend.frikanalen.tv/media/624206/broadcast/5204_a4e765e005b046f4aebcfc19cbfe249f.avi
624203|Empo tv - del 32|f|624203|2|1|2010-12-02 13:04:48.150000+00:00||0|867.76|http://frontend.frikanalen.tv/media/624203/broadcast/5024_015239c9feaf44af9cd40ef4d88e995a.avi
624199|God Søndag fra P7 - Hovedsaken (4)|f|624199|2|1|2010-10-14 09:38:59.297000+00:00||0|3527.52|http://frontend.frikanalen.tv/media/624199/broadcast/4843_8dd753e136b248568806cf05b4701eae.avi
624194|Introduksjon til semantisk web|f|624194|2|1|2011-01-18 14:03:56+00:00||0|3687.72|http://frontend.frikanalen.tv/media/624194/broadcast/5193_5b36ac6f90124c5bae2bc42aab88f8c3.avi
624167|Empo tv - del 31|f|624167|2|1|2010-12-02 11:50:12.817000+00:00||0|1692.92|http://frontend.frikanalen.tv/media/624167/broadcast/5022_ed0611a2dfdb46bb9a888ea8c519f0f3.avi
624150|Empo tv - del 30|f|624150|2|1|2010-08-24 11:05:35.887000+00:00||0|981.44|http://frontend.frikanalen.tv/media/624150/broadcast/4655_4523aa239aed4f5ca808659bd8424930.avi
624130|Kopiering er ikke tyveri|f|624130|2|1|2010-12-21 14:25:36.933000+00:00||0|79.64|http://frontend.frikanalen.tv/media/624130/broadcast/5110_7c10fc16cc1b4945ba122480a8227edb.avi
624115|God Søndag fra P7 - Sang og musikkmøte, Klepp|f|624115|2|1|2010-10-14 09:32:24.663000+00:00||0|3458.88|http://frontend.frikanalen.tv/media/624115/broadcast/4838_848bebbe79a34303b9d8186dd9daa129.avi
624113|Empo tv - del 29|f|624113|2|1|2010-08-24 11:03:54.900000+00:00||0|1736.68|http://frontend.frikanalen.tv/media/624113/broadcast/4654_7abebe0a715b4e84bf490b3a335f8848.avi
624096|God Søndag fra P7 - Ved kullilden|f|624096|2|1|2010-10-14 09:30:53.503000+00:00||0|3508.08|http://frontend.frikanalen.tv/media/624096/broadcast/4837_189ccd70be8d4356bf4719d3e0c5ede3.avi
624095|God Søndag fra P7 - Nesten en kristen|f|624095|2|1|2010-10-14 09:29:34.393000+00:00||0|3512.0|http://frontend.frikanalen.tv/media/624095/broadcast/4836_b02c500fcace43d2a1717d189ef7688a.avi
624068|God Søndag fra P7 - Den store hemmeligheten (4) Guds menighet|f|624068|2|1|2010-10-14 09:27:53.547000+00:00||0|3522.52|http://frontend.frikanalen.tv/media/624068/broadcast/4835_06c2a521ecc24b569544e8edd7c9859b.avi
624066|Empo tv - del 28|f|624066|2|1|2010-08-24 11:02:27.680000+00:00||0|1413.56|http://frontend.frikanalen.tv/media/624066/broadcast/4653_5d9ebb04446d4d73b13149005160b19e.avi
